Feature_GID,T0,T1,T3,T6,T24
Sto_136520,4.572056,3.186940,4.179821,3.883963,5.513730
Sto_019450,10.483589,10.501202,10.094885,10.212134,10.284165
Sto_159180,4.428726,4.671828,4.040477,4.932645,2.349172
Sto_255790,9.243616,9.535740,8.854112,9.267739,9.621976
Sto_000910,9.531393,9.411731,9.142614,8.716340,9.184614
Sto_349490,12.091560,11.340464,11.702813,11.874529,11.924508
Sto_040290,5.060273,4.060564,4.673246,3.845207,4.775173
Sto_291820,8.891109,8.643304,8.499172,8.919829,8.987874
Sto_016850,6.949760,5.996183,6.562765,7.899360,7.350270
Sto_131140,12.424742,12.559547,12.034872,12.201972,12.262556
Sto_263700,9.744663,9.361309,9.356003,9.984523,9.742869
Sto_130220,8.402877,7.799214,8.012815,8.578338,8.460044
Sto_229810,8.473369,8.300953,8.080174,7.752839,8.164235
Sto_248780,7.561267,7.744355,7.172110,9.905914,8.129450
Sto_256510,5.768581,4.863107,5.370354,5.494423,5.449450
Sto_058600,6.768103,5.913284,6.375961,6.491419,6.864779
Sto_355840,7.158937,6.799666,6.765587,7.640575,7.200192
Sto_223990,6.860478,6.111179,6.472737,7.270781,7.382816
Sto_035940,8.069626,7.568327,7.674406,7.655140,8.094664
Sto_391430,3.869195,3.312119,3.485401,4.023966,3.907419
Sto_170000,8.483160,8.022495,8.085804,8.400136,8.448150
Sto_027230,10.059260,9.874933,9.666844,10.093372,10.312745
Sto_130590,6.585319,5.894497,6.184611,6.022946,6.623823
Sto_219040,11.098245,10.521073,10.704832,10.964069,11.207540
Sto_019100,9.885660,9.529835,9.493173,9.954392,9.953582
Sto_356640,8.830495,8.650236,8.436438,9.211936,9.295572
Sto_195540,8.898911,8.932999,8.507159,8.954045,8.788836
Sto_229210,9.582288,9.196843,9.191175,9.543048,9.522946
Sto_016460,6.604329,6.842634,6.214581,6.732837,7.278601
Sto_335120,3.871826,4.125128,3.495185,3.798018,3.790555
Sto_112480,8.327531,7.519099,7.936083,8.205211,8.640039
Sto_031110,10.357361,10.383788,9.961733,10.301570,9.909510
Sto_081320,9.948331,9.456186,9.553760,9.538708,9.797074
Sto_034090,11.253109,11.204634,10.859770,10.854104,11.165123
Sto_100860,9.033235,8.935457,8.636851,8.777275,8.637116
Sto_253170,10.691493,10.102892,10.297428,11.070757,11.448343
Sto_131280,10.938974,10.964382,10.544770,10.882714,10.960001
Sto_280810,8.563797,8.285888,8.170578,8.186390,8.660986
Sto_273610,9.123105,8.794701,8.727290,8.618686,8.831129
Sto_093890,5.511513,5.939590,5.119273,4.522112,5.082807
Sto_165040,7.047978,6.594498,6.646375,7.204017,7.213226
Sto_363360,9.096817,9.186117,8.702525,8.347290,9.209947
Sto_252630,7.095602,6.168484,6.695731,6.782020,7.229858
Sto_210770,7.956896,8.078087,7.563170,7.838816,8.096458
Sto_329120,6.080194,4.614012,5.688251,6.077301,6.106022
Sto_315100,9.040433,10.121750,8.645254,8.565631,8.624324
Sto_104460,8.674359,8.314341,8.276436,8.441473,8.841113
Sto_113920,12.372696,12.110294,11.975849,11.672697,12.003628
Sto_083680,8.189343,7.642126,7.794244,7.943498,7.909002
Sto_020870,11.524694,11.914986,11.127173,12.110043,11.850688
Sto_175220,4.845115,4.597149,4.444975,5.763715,5.856114
Sto_279850,7.487261,5.882543,7.088031,7.312805,7.457102
Sto_354050,7.354924,7.381494,6.951002,6.697362,7.016594
Sto_100710,9.939634,9.978925,9.542215,9.430064,9.786125
Sto_020180,9.461234,9.344572,9.062062,9.481461,9.652997
Sto_135700,8.476143,7.940982,8.077163,7.172460,8.356886
Sto_256500,5.599778,3.815861,5.208554,4.882875,5.018473
Sto_074560,4.873121,6.603702,4.475899,4.305367,4.807882
Sto_319430,4.603769,3.744729,4.210070,5.295632,5.433885
Sto_132840,10.204681,9.491658,9.806263,9.894785,10.218313
Sto_136950,8.341967,8.537318,7.941756,8.326467,8.693097
Sto_286240,7.615739,7.957795,7.217592,6.943386,7.352374
Sto_092030,10.396734,10.319847,9.996169,9.486052,9.824806
Sto_234180,5.077022,5.037503,4.687899,4.872300,5.048381
Sto_199640,5.438610,5.446413,5.040387,4.341483,4.447176
Sto_225550,8.454761,6.135623,8.054478,7.753819,8.243372
Sto_362970,8.029060,7.994735,7.631644,7.862647,8.049995
Sto_257890,8.581039,8.319940,8.181267,8.546287,8.382178
Sto_158170,4.976678,4.822394,4.564039,4.324297,5.055650
Sto_106880,8.975304,9.421727,8.573496,8.265728,8.630625
Sto_277040,9.670627,9.297737,9.270444,9.230968,9.525449
Sto_353540,10.597624,10.522651,10.196728,10.911632,10.785254
Sto_341300,5.862157,5.311063,5.470340,6.141898,5.068510
Sto_150140,10.780790,10.019710,10.379843,9.698647,10.644449
Sto_036800,7.619707,7.459368,7.212269,8.185173,6.914159
Sto_054810,7.153393,6.742436,6.751265,5.861619,5.283088
Sto_162800,3.625920,2.737193,3.227458,3.379436,4.441975
Sto_058050,9.425008,8.715037,9.022849,9.407791,9.549052
Sto_167310,5.869171,7.086026,5.446759,5.104954,6.124650
Sto_111510,12.406331,12.369319,12.003797,12.277680,12.143302
Sto_186830,12.834797,12.839847,12.432738,12.359961,12.402406
Sto_039330,6.707427,6.418919,6.299693,6.227631,6.741822
Sto_299900,5.663555,6.270500,5.265929,5.976747,5.725234
Sto_008450,7.047739,6.634092,6.639045,7.039402,7.018409
Sto_330430,3.965208,4.609342,3.589389,3.720244,2.862641
Sto_370670,5.242170,6.030101,4.839491,4.313332,4.338044
Sto_170550,11.039494,11.552897,10.636190,9.708396,10.817999
Sto_165310,11.155277,10.861799,10.751261,11.242861,11.202915
Sto_314480,6.215172,5.516453,5.808117,7.735829,7.724527
Sto_058620,9.782263,10.199062,9.378207,9.688291,9.829434
Sto_161020,11.727040,10.509944,11.322684,11.327418,11.875941
Sto_025440,10.619984,10.196875,10.216096,10.040349,10.425314
Sto_185940,6.078148,5.805895,5.664908,6.248572,6.479600
Sto_263980,10.681646,11.303896,10.276812,11.294726,10.848060
Sto_348860,10.050887,10.340462,9.645167,9.657770,10.484458
Sto_001660,11.627758,11.346610,11.222375,10.840697,10.967839
Sto_046030,10.721853,11.152327,10.316117,9.944307,10.114985
Sto_102480,7.173432,6.925332,6.771868,7.047832,7.317254
Sto_001340,4.998342,4.741708,4.580720,5.662090,6.089049
Sto_046390,8.038945,8.808461,7.632708,7.340332,7.686945
Sto_189260,7.354863,7.134218,6.946052,6.995076,8.196126
Sto_079230,8.770308,7.917357,8.359714,8.376529,8.662751
Sto_023080,7.833984,8.010629,7.427710,7.354478,7.143222
Sto_000800,7.450927,6.436042,7.042406,7.527032,7.146501
Sto_256550,5.866859,6.006064,5.458682,5.614868,5.916384
Sto_064140,11.876519,11.865840,11.468858,11.759542,12.024135
Sto_382670,9.754901,9.833577,9.345515,9.236220,9.234565
Sto_094200,8.494605,8.320999,8.081996,7.820180,8.315656
Sto_377890,8.579245,8.807653,8.169824,8.913705,9.001804
Sto_369280,6.072269,5.233839,5.676865,5.713447,6.338188
Sto_374300,11.587369,13.057697,11.178990,10.820385,11.003952
Sto_261590,6.704259,6.436386,6.298451,6.705413,6.798358
Sto_127840,10.407277,10.182542,9.999216,10.064577,10.233934
Sto_059020,7.271233,6.968122,6.861600,7.320407,7.484569
Sto_071540,5.749391,5.851400,5.335213,5.206937,4.513017
Sto_399810,5.613275,5.007809,5.205573,5.014060,5.210724
Sto_386140,8.055597,8.245347,7.645022,8.158005,8.118111
Sto_334380,5.875936,5.687758,5.467159,5.957516,5.948499
Sto_078530,11.242684,10.365388,10.832737,11.133506,10.926679
Sto_120030,8.208767,8.051878,7.796898,8.111218,8.225421
Sto_265160,7.418212,7.297220,7.008141,6.709500,5.782415
Sto_313940,12.152888,12.098622,11.742094,12.275318,12.068946
Sto_092370,11.094827,10.963943,10.684142,11.008022,11.017322
Sto_398960,11.157495,10.795380,10.745510,10.769067,10.905909
Sto_159190,5.967746,5.669011,5.555858,5.632419,6.577180
Sto_321080,3.000821,3.866327,2.581230,2.943821,2.610201
Sto_399700,4.910639,3.885280,4.504023,4.335286,3.371992
Sto_292840,8.862829,7.757709,8.450473,8.612548,9.054213
Sto_374730,9.227346,9.734728,8.811730,8.505621,9.115866
Sto_238530,9.463134,9.119425,9.049485,8.882042,9.064519
Sto_115710,10.414516,7.544271,10.000284,9.584401,9.978150
Sto_223760,9.212988,9.125787,8.799269,10.006678,9.841631
Sto_050460,12.638222,11.884834,12.223982,11.860864,12.092213
Sto_075530,11.996171,12.035062,11.581480,11.489842,11.631733
Sto_091590,5.450159,2.751379,5.037041,5.142389,5.390199
Sto_300870,3.409828,4.434674,2.977135,2.323123,1.795587
Sto_076450,10.672877,10.400326,10.257465,10.823675,10.062543
Sto_036070,11.507101,11.170685,11.090468,10.851181,11.104156
Sto_178660,7.213494,6.250907,6.798040,6.551032,7.322805
Sto_166450,9.463689,9.351561,9.047805,9.217657,9.547091
Sto_066720,6.083875,5.517065,5.674867,5.345892,5.811914
Sto_380420,10.595084,11.310680,10.179201,9.457802,11.573205
Sto_091570,5.198217,4.764534,4.772261,5.247294,4.515757
Sto_146660,9.320328,8.671390,8.901765,9.526817,9.603427
Sto_090790,10.543343,10.634335,10.125579,10.695421,10.714543
Sto_114520,9.573792,8.786138,9.156592,8.956153,10.022864
Sto_225120,12.353300,11.686007,11.935694,12.354625,12.473393
Sto_119030,12.169359,12.248260,11.750811,11.022014,11.828010
Sto_019070,8.628166,8.214452,8.209087,8.625082,8.534997
Sto_030500,10.916166,10.336702,10.497399,10.744676,10.582170
Sto_239250,11.181113,9.573293,10.762175,11.517205,11.164083
Sto_100800,5.315647,5.184014,4.909929,5.432270,5.787813
Sto_118210,5.105693,4.988728,4.677853,5.284075,5.358730
Sto_275030,4.054217,3.704038,3.635174,3.369010,2.799096
Sto_107360,8.161111,8.109731,7.741416,7.979292,8.094294
Sto_034940,7.453491,8.192004,7.030415,7.714491,7.653935
Sto_101170,9.347336,9.360676,8.929351,8.574275,9.235442
Sto_336520,13.035586,13.466122,12.614701,13.070865,12.446255
Sto_206820,8.224779,8.173968,7.801488,8.472393,8.675553
Sto_122270,11.666020,11.440206,11.244825,11.399862,11.968654
Sto_042740,10.259188,11.016077,9.836230,9.576646,9.521842
Sto_258830,6.395552,6.165648,5.969385,6.581206,7.007742
Sto_035680,10.212358,9.773730,9.789717,9.986321,10.325565
Sto_034660,9.808871,9.670443,9.385611,9.815790,9.866803
Sto_183020,4.678591,4.525954,4.244541,3.302605,4.417142
Sto_038020,5.211332,5.265118,4.805936,5.660252,5.084915
Sto_136130,4.924740,4.717789,4.498899,2.426283,3.288457
Sto_327980,8.766866,8.962538,8.342189,9.558273,9.442784
Sto_161870,9.283793,8.988577,8.860125,9.192058,9.441119
Sto_228510,10.688873,10.679103,10.265623,9.837644,10.254293
Sto_160830,9.677017,9.291895,9.253043,9.585907,9.834440
Sto_194350,6.369896,6.391313,5.952357,6.335599,6.755819
Sto_024920,8.577918,8.192405,8.152631,8.626413,8.058550
Sto_274640,7.862930,6.855063,7.433848,7.558564,8.149249
Sto_100150,9.037191,8.270705,8.612633,8.684201,8.592454
Sto_225540,7.087320,5.929318,6.656125,6.391907,6.167135
Sto_113610,9.783761,9.772342,9.358895,9.626901,9.943121
Sto_341970,11.874107,12.006782,11.449089,11.920131,11.769869
Sto_100300,12.501747,10.826587,12.076255,12.647594,12.767102
Sto_388700,10.991865,10.401176,10.566580,10.711734,11.061200
Sto_176400,7.981481,7.541508,7.556248,8.023646,7.789549
Sto_260070,10.722289,10.962745,10.296011,9.422424,10.870558
Sto_046270,5.071524,4.419513,4.633147,4.287339,4.538158
Sto_303840,7.409926,6.535562,6.983357,7.335029,7.403524
Sto_103700,11.882613,11.588405,11.456382,11.269618,11.260290
Sto_386460,5.506984,5.440413,5.075939,4.967000,6.208131
Sto_170970,7.702028,7.486542,7.273447,5.834239,6.682384
Sto_086250,7.615344,8.200432,7.185683,7.844812,7.699398
Sto_081730,7.139496,6.403019,6.711505,6.341258,7.363083
Sto_162690,11.374642,11.267306,10.946877,11.085852,11.195258
Sto_260340,7.295474,6.181910,6.863572,7.409378,7.467548
Sto_022590,12.359741,12.521210,11.931839,12.733373,12.946791
Sto_024050,5.116897,5.745688,4.677615,4.124492,4.087416
Sto_049940,9.240980,8.320783,8.811285,8.896710,9.035248
Sto_369390,9.658325,9.844148,9.230773,9.059082,9.550962
Sto_003860,8.879496,8.728989,8.450434,9.203927,8.808972
Sto_001300,9.819349,9.008624,9.391503,9.437869,9.710858
Sto_067050,6.145093,6.051346,5.713634,5.463024,5.849759
Sto_335080,5.952154,4.944621,5.520642,5.404501,5.929310
Sto_080530,9.307990,9.028875,8.877547,9.071986,9.144992
Sto_255040,5.934724,5.289274,5.500515,5.940757,6.059359
Sto_279880,5.095794,5.010229,4.675044,4.186849,4.120943
Sto_271670,11.264869,10.961033,10.834632,10.384048,10.825132
Sto_083670,9.447979,8.782657,9.019096,8.874934,9.465607
Sto_326350,7.752969,7.415057,7.318690,7.313603,7.374114
Sto_134960,7.328164,7.594510,6.898374,6.986083,6.891682
Sto_017160,11.136445,10.749163,10.705351,10.209562,11.558522
Sto_048010,8.877760,9.479461,8.443444,8.976046,8.758871
Sto_328190,6.536707,6.656355,6.106457,6.502358,6.382480
Sto_283580,13.017894,12.102048,12.586230,13.324506,12.906687
Sto_269510,8.160356,7.582764,7.724578,7.808991,7.989431
Sto_259160,11.688834,11.753842,11.256676,11.503574,11.271319
Sto_155580,13.173433,12.806401,12.740006,13.032436,12.864160
Sto_188530,9.387556,9.447002,8.953994,8.996930,9.389378
Sto_363370,10.981076,11.096627,10.548030,10.047976,11.111845
Sto_382400,8.959410,7.918782,8.523547,8.929955,8.836579
Sto_009870,15.141837,14.951565,14.708381,15.406898,15.312086
Sto_129300,8.439295,7.856744,8.004889,8.516418,8.178347
Sto_189450,13.657577,13.545362,13.223886,13.151217,12.969219
Sto_009360,9.994060,9.938128,9.559318,9.410224,9.868943
Sto_351900,8.549619,8.308173,8.114863,7.989193,8.066930
Sto_298410,7.159568,7.049477,6.716030,6.916663,7.480823
Sto_029490,9.384241,9.177555,8.950034,9.443276,9.523998
Sto_270760,8.730959,7.789251,8.294853,8.342570,8.457939
Sto_323900,5.098092,4.580709,4.649296,4.946114,5.459279
Sto_208200,10.880103,10.908886,10.445146,10.601880,10.806899
Sto_237810,10.887723,10.439483,10.451488,9.457896,10.171692
Sto_319930,8.492999,8.252247,8.058389,8.342221,8.584053
Sto_026980,10.478123,10.468639,10.039633,10.397886,10.703723
Sto_225030,4.698883,4.655946,4.245273,4.856502,4.744380
Sto_118310,10.556434,9.979543,10.119847,9.531126,10.064660
Sto_183280,5.910497,5.505638,5.462247,5.553218,5.647493
Sto_239340,10.406553,10.624758,9.969157,10.051473,10.260937
Sto_140620,8.454876,7.341103,8.022378,8.864654,7.703405
Sto_165800,8.665468,9.231543,8.225677,7.670351,8.306889
Sto_113070,13.945466,13.493593,13.507977,14.345963,14.047187
Sto_131710,6.512981,5.645190,6.069928,6.512133,6.695959
Sto_341990,5.687501,5.168480,5.252983,5.156877,5.432699
Sto_232880,4.461628,4.246840,4.003169,3.256534,4.354528
Sto_010530,8.908684,8.840775,8.470421,8.662287,8.776206
Sto_270890,7.026197,6.927692,6.583205,7.393338,6.880245
Sto_065760,9.415396,8.870114,8.975818,8.924047,9.482719
Sto_086900,7.693880,7.744408,7.255249,7.230511,7.421400
Sto_059630,9.756448,9.556781,9.316867,9.621469,10.044934
Sto_017290,7.805326,6.708255,7.364690,7.104236,7.329614
Sto_002100,12.614929,12.688808,12.175316,12.747232,12.666786
Sto_351230,6.777213,5.924161,6.334963,5.160575,5.738148
Sto_409570,6.759908,7.227061,6.318891,5.338176,6.429264
Sto_064340,8.102116,8.134897,7.661736,6.129428,7.122137
Sto_016250,9.070605,9.074730,8.628965,9.480412,9.276357
Sto_094960,10.855202,10.174226,10.414579,10.262848,10.434864
Sto_205960,8.601949,7.046696,8.162283,8.227022,8.403438
Sto_356720,11.776413,11.285526,11.335736,10.838594,11.210606
Sto_184070,8.283309,8.071021,7.839475,8.593447,8.389189
Sto_224750,8.063024,8.417242,7.620064,8.101923,7.487128
Sto_300460,7.820374,7.213309,7.376053,7.553622,7.265419
Sto_291780,10.101382,10.447680,9.659452,10.033705,9.921001
Sto_397440,9.155438,8.619377,8.715567,9.282133,9.185175
Sto_271060,7.656002,7.098709,7.216787,6.717791,7.426307
Sto_356160,7.737365,7.182529,7.293642,8.195480,7.919558
Sto_026160,9.600392,9.210025,9.156489,9.562734,9.729000
Sto_197870,15.175307,14.424771,14.733035,14.550623,14.918681
Sto_104370,10.230492,9.172390,9.789672,9.814115,10.004453
Sto_370020,3.285158,3.715326,2.856293,2.181192,1.585518
Sto_036480,8.655073,9.252396,8.212696,9.100056,7.621575
Sto_011890,10.036257,9.656543,9.595085,9.753796,9.688133
Sto_161310,13.162430,13.267200,12.719471,13.200851,13.151302
Sto_292640,11.374619,11.451174,10.931499,11.313144,11.495996
Sto_105760,10.339753,10.081709,9.896296,10.138068,10.337134
Sto_321830,7.006639,6.644830,6.563223,6.490366,7.751395
Sto_355890,11.174287,11.108161,10.730324,11.945000,11.575661
Sto_129220,8.100221,8.013527,7.654974,7.101691,7.631901
Sto_105770,5.508074,5.238600,5.056531,3.828800,5.468427
Sto_319680,7.740988,7.654585,7.290865,8.331064,7.708628
Sto_115370,10.892121,9.839863,10.445427,10.844335,10.214669
Sto_376920,7.253880,7.844625,6.807314,8.038971,7.440965
Sto_368480,12.583134,12.655985,12.136374,11.702655,12.236569
Sto_262570,10.646237,9.225158,10.198936,10.323466,10.314762
Sto_174500,9.198925,9.155474,8.749954,8.876677,9.404545
Sto_207090,12.783347,15.009250,12.336337,12.700243,12.012631
Sto_261030,10.144152,9.617063,9.695868,10.178690,10.457011
Sto_286470,9.173197,9.233855,8.726646,9.960772,10.035540
Sto_281030,9.524186,8.606806,9.075158,9.744687,9.830244
Sto_194370,10.677493,10.308075,10.227998,10.279982,10.200075
Sto_198950,10.798581,10.307281,10.350127,10.457834,10.502581
Sto_160640,8.827942,8.853633,8.378697,8.196277,8.387113
Sto_349210,7.530735,7.076717,7.081697,7.092360,7.677314
Sto_049540,6.957025,6.491666,6.515512,6.821246,6.602347
Sto_382630,7.523390,7.650106,7.072008,6.578969,7.091326
Sto_310060,11.784878,10.892736,11.335523,11.341378,11.509193
Sto_008760,6.580604,6.000430,6.130499,4.717098,5.292353
Sto_027250,8.556888,7.594235,8.105852,8.947302,8.982468
Sto_110870,9.372137,9.505011,8.922608,9.518201,9.899109
Sto_233650,6.113819,5.424781,5.665517,6.545381,6.603737
Sto_003840,6.748603,5.369280,6.293806,6.851355,5.899182
Sto_270310,8.433423,8.633687,7.983384,7.820076,8.290132
Sto_076780,7.291326,6.633782,6.836404,7.558662,7.724361
Sto_321090,7.382748,7.897892,6.932113,6.995102,7.028844
Sto_319380,9.041687,8.699147,8.591562,9.178813,9.755057
Sto_262510,7.527696,6.269812,7.082759,7.299345,7.562096
Sto_053810,11.336959,10.958492,10.886796,10.653718,10.887501
Sto_304260,8.634334,7.657097,8.182113,7.888921,7.968495
Sto_201030,7.367338,7.479742,6.922132,6.870641,7.208271
Sto_045990,13.057502,12.557555,12.606917,12.731411,12.657171
Sto_185120,4.784883,3.712147,4.324740,4.021227,4.619842
Sto_104890,10.245528,10.225643,9.795296,9.688218,9.310104
Sto_355790,10.236484,10.260774,9.786466,10.037271,10.363928
Sto_167660,9.547973,8.921997,9.095964,8.682744,9.192458
Sto_298450,6.935853,7.639410,6.474164,5.951552,6.486242
Sto_105090,12.237292,12.523633,11.785946,11.684391,12.160895
Sto_076970,12.295510,12.529547,11.844177,11.394411,11.496480
Sto_370650,9.975394,10.112005,9.522705,9.332344,10.255312
Sto_356870,6.570715,5.935711,6.115293,6.799721,6.504433
Sto_024660,9.195666,10.425686,8.743050,8.709387,9.110397
Sto_330890,9.871817,9.861788,9.419714,9.584443,9.702430
Sto_103850,6.006668,6.784841,5.552659,3.590366,6.201155
Sto_194520,6.938995,5.653128,6.480791,6.996275,6.867099
Sto_017010,6.216046,6.304958,5.765117,6.452298,6.333922
Sto_225250,11.811053,11.425737,11.358724,11.116102,11.346178
Sto_058470,10.022324,10.000704,9.569115,9.524836,9.390459
Sto_311200,9.127199,8.643654,8.674638,8.222052,8.503165
Sto_261260,2.044897,1.825137,1.591892,2.773966,1.896730
Sto_303500,8.974564,8.484202,8.522060,8.885847,9.074194
Sto_320540,7.292932,7.288469,6.836603,6.653806,6.621860
Sto_257140,10.537779,10.200252,10.084927,10.004576,10.500932
Sto_297660,9.265481,9.581571,8.812765,8.741046,8.781166
Sto_265510,12.215546,11.768680,11.761830,12.054759,12.355521
Sto_389860,7.101385,6.901345,6.644578,7.589301,7.378492
Sto_043390,14.119653,14.001371,13.665600,13.937882,13.646483
Sto_362630,8.775181,8.071962,8.320058,9.327233,8.942286
Sto_297540,5.307664,4.911908,4.838263,5.339034,4.193854
Sto_018310,7.128373,7.224786,6.666443,6.517455,6.788928
Sto_256400,10.689276,9.929847,10.235605,10.276557,9.951581
Sto_045310,8.355942,8.690711,7.900377,8.001082,8.310594
Sto_264110,10.521998,10.633655,10.067461,9.922788,9.926157
Sto_370190,9.239213,8.848763,8.782861,8.737770,8.816136
Sto_169340,10.389128,10.040874,9.932748,10.284758,10.333555
Sto_101620,9.949905,9.837031,9.494038,9.668769,9.912171
Sto_105000,6.685209,5.422173,6.232504,8.495347,8.127228
Sto_167690,7.635223,7.591584,7.174458,7.438675,7.538222
Sto_131520,10.712356,10.332532,10.255193,10.561172,10.297122
Sto_229250,6.561312,6.317090,6.093593,6.412634,6.411266
Sto_090380,7.026304,5.763534,6.568413,5.727159,6.332581
Sto_251750,7.070570,6.525574,6.609509,6.837258,7.378663
Sto_247510,9.912387,10.012327,9.456142,10.688127,10.850302
Sto_377970,4.389567,4.405902,3.939638,3.442816,3.833204
Sto_220500,7.441371,7.454318,6.983257,6.914388,7.227594
Sto_021880,10.224065,9.747682,9.765656,11.207397,11.328950
Sto_044370,9.541608,9.643497,9.081610,9.807251,9.905668
Sto_027090,9.292409,8.202272,8.833235,8.962843,9.197324
Sto_231460,7.016916,6.365657,6.557174,6.311076,6.805857
Sto_065650,5.571957,2.987790,5.128478,5.103726,5.424491
Sto_252460,7.575317,6.532956,7.118746,6.716834,6.775428
Sto_374390,9.547108,9.572852,9.088453,9.710365,10.076491
Sto_222860,12.020911,13.564962,11.561679,12.778297,11.667785
Sto_176530,11.615158,11.479084,11.155643,11.291272,11.081058
Sto_142320,4.697771,4.281981,4.251224,3.472429,4.121199
Sto_110250,5.368854,4.555450,4.914699,4.949166,5.006131
Sto_139300,10.513494,10.599688,10.051190,10.236412,10.241305
